address,city,state,zipcode,Jan 2010,Feb 2010,Mar 2010,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Today,Jul 2008,Sep 2008,Oct 2008,Nov 2008,Dec 2008,Jan 2009,Feb 2009,Mar 2009,Apr 2009,Jun 2009,Jul 2009,Aug 2009,Sep 2009,Oct 2009,Nov 2009,Dec 2009
"3773 Armour Ct,",Fremont,CA,94555,None,None,None,None,None,$712.9K,$712.9K,$680.2K,$718.4K,$699.8K,$705.9K,$702.3K,$704.1K,$660.1K,$641.6K,$647.6K,$635.3K,$646K,$668.3K,$658K,$662.8K,$657.4K,$642K,$636.5K,$640.7K,$631.4K,$631.4K,$618.5K,$641K,$646.7K,$665.1K,$643.5K,$656.4K,$686.7K,$701.1K,$726.8K,$748.1K,$768.4K,$769.8K,$803.5K,$851.1K,$871.9K,$886.1K,$878K,$849.7K,$849.7K,$858.7K,$869.1K,$893.7K,$888.9K,$902K,$913.3K,$898.2K,$930.6K,$895.9K,$924K,$925.8K,$934.8K,$951.2K,$955.8K,$960.9K,$980.3K,$993.6K,$1M,$1.1M,$1M,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.1M,$1.2M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.3M,$1.3M,$1.4M,$1.4M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,None,$1.4M,None,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,$1.7M,None,$1.6M,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"1235 Deer Rd,",Fremont,CA,94536,None,None,None,None,None,$316.7K,$316.7K,$319.8K,$310.1K,$300.6K,$324.2K,$310.7K,$307.3K,$300K,$297.2K,$288K,$285.5K,$298.5K,$320.9K,$292.1K,$289.8K,None,None,$296.5K,None,None,$304K,None,None,None,$318.3K,$300.9K,$307.4K,$309.6K,$328.8K,$361.3K,$379.1K,$379K,$369.7K,$392.5K,$427.5K,$433.5K,$432.9K,$423.3K,$443.9K,None,None,$443.9K,None,None,None,$570.5K,$569.2K,$561.1K,$556.7K,$578.5K,$570.1K,$578K,$586.1K,$585.1K,$587.9K,$598.7K,$611.5K,$618.9K,$620.3K,$625.1K,$625.1K,$626.3K,$638.8K,$654.3K,$646.6K,$643.2K,$670.2K,$683.6K,$692K,$686.8K,$693.9K,$687.4K,$687.8K,$694.4K,$676K,$700.2K,$703.3K,$693.6K,$693.6K,$705.9K,$702.6K,$705.7K,$712.6K,$721.7K,$727.3K,$662.8K,$666.4K,$700.1K,$738K,$770.5K,$749.7K,$757.2K,$773.2K,$786.1K,$784.7K,$781.3K,$761.7K,$751.3K,$759.8K,$759.8K,$737.6K,$739.5K,$738.5K,$756.2K,$752.7K,$761.8K,$749.4K,$775.5K,$759.3K,$764.7K,$769K,$763.2K,$769.7K,$757.9K,None,$762.6K,None,$822K,$822K,$821K,$819.6K,$817.8K,$815.4K,$812.7K,$809.5K,$806.3K,$803.3K,None,$799.7K,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"43170 Calle Hermana,",Fremont,CA,94539,None,None,None,None,None,$887K,$887K,$1M,$942.4K,$908.9K,$887.4K,$929.8K,$934.9K,$902.7K,$862.2K,$862.2K,$871.5K,$861.3K,$840.4K,$836K,$831.5K,$890.9K,$851.2K,$839.1K,$799.3K,$842.7K,$842.7K,$810.9K,$815.2K,$853.7K,$925.4K,$896.6K,$932.2K,$957K,$943.3K,$927.1K,$973.9K,$961.9K,$1M,$1M,$1M,$1.1M,$1.1M,$1.1M,$946.9K,$946.9K,$1M,$1M,$981.2K,$1.1M,$1.1M,$1.2M,$1.2M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.3M,$1.3M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.3M,$1.4M,$1.4M,None,None,$1.3M,None,None,None,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.4M,$1.5M,$1.5M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.7M,$1.7M,$1.7M,$1.7M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.5M,$1.5M,$1.5M,$1.5M,None,$1.5M,None,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,None,$1.6M,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"41669 Gifford St,",Fremont,CA,94538,None,None,None,None,None,$494.1K,$494.1K,$489.2K,$561.1K,$554.9K,$550.3K,$554.1K,$536.9K,$540.8K,$549.3K,$548.7K,$555.4K,$565.9K,$581.1K,$560.4K,$571K,$563.3K,$558.6K,$551.9K,$539.7K,$539.8K,$539.8K,$537.3K,$554.9K,$563.4K,$555.1K,$561K,$560.2K,$563.6K,$575K,$600.5K,$634K,$642.6K,$680.6K,$714.1K,$733.1K,$734.1K,$771.2K,$746.3K,$741.8K,$741.8K,$746.1K,$754.9K,$775.2K,$778.9K,$796K,$796.8K,$788.9K,$778.9K,$779.5K,$820.3K,$810.7K,$820.2K,$824.7K,$864.3K,$851.7K,$867.1K,$874.8K,$913.1K,$953.4K,$942.1K,$942.1K,$930.2K,$921.7K,$945.3K,$958.2K,$942.2K,$980.2K,$999K,$1M,$1M,$985.4K,$1M,$999.4K,$989.9K,$958.8K,$1M,$1M,$1M,$1M,$1M,$1.1M,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.2M,$1.3M,$1.3M,$1.3M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,None,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,None,$1.2M,None,None,None,None,None,None,None,None,None,$1.2M,,,,,,,,,,,,,,,,
"39029 Guardino Dr APT 121,",Fremont,CA,94538,None,None,None,None,None,$167.2K,$167.2K,$162.5K,$175.2K,$168.8K,$168K,$158.7K,$154.8K,$153.5K,$158.1K,$151.2K,$147.7K,$144.2K,$150.5K,$149.3K,$150.1K,$149K,$146.3K,$144.1K,$143.5K,$141.7K,$141.7K,$141.8K,$144.3K,$146.8K,$149.6K,$149.6K,$150.6K,$151.7K,$149.3K,$163K,$170.3K,$178.2K,$212.5K,$229.4K,$242.5K,$236.1K,$250.9K,$256.8K,$263.1K,$263.1K,$265.2K,$266.4K,$277.7K,$281.9K,$290.4K,$291.4K,$286.6K,$285.1K,$274.7K,$282.2K,$282.5K,$286K,$291.9K,$292.6K,$295K,$298.6K,$303.7K,$308.5K,$308.3K,$311K,$311K,$307.2K,$315K,$320.9K,$323.9K,$327.5K,$343.8K,$344.5K,$357.9K,$372.2K,$376.1K,$375.3K,$375.1K,$377.7K,$374.5K,$380.7K,$384K,$380.9K,$380.9K,$380.1K,$382.4K,$381K,$384K,$383.3K,$384.9K,$388.7K,$387K,$398.1K,None,None,None,$404.4K,None,None,$483.9K,$485.3K,$491.5K,$488.2K,$484.7K,$484.7K,$483.7K,$483.1K,$470.4K,$467.2K,$474.8K,$472.7K,$473.7K,$475.9K,$474.5K,$466.9K,$463.4K,$464.7K,$470.2K,$479.3K,None,$489.4K,None,None,$471.9K,$471.3K,$470.5K,$469.5K,$468.2K,$466.6K,$464.8K,$463K,$461.3K,None,$459.3K,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"1185 Starfish Ter,",Fremont,CA,94536,None,None,None,None,None,$543.1K,$543.1K,$530.1K,$535.3K,$531.5K,$522.4K,$520.8K,$504.1K,None,$501.9K,$494.4K,$481.7K,$474.8K,$496.7K,$485.4K,$486K,$476.5K,$467.6K,$467.6K,$467.9K,$465.5K,$457K,$461.1K,$473.8K,$480.6K,$494.5K,$495.8K,$498.5K,$512K,$530.9K,$551K,$567.2K,$562.6K,$584.4K,$603.1K,$603.1K,$613.7K,$623.5K,$652.1K,$648.3K,$636.1K,$626.5K,$639.9K,$661.4K,$676.2K,$683.7K,$679.3K,$680.8K,$669.3K,$634.8K,$633K,$640.1K,$640.1K,$650.3K,$651.8K,$663K,$677.5K,$685.3K,$697K,$701.7K,$701.3K,$658.8K,$689.8K,$693.7K,$706.7K,$712.5K,$730.1K,$755.8K,$777.3K,$777.3K,$821.1K,$834.2K,$836.2K,$842.5K,$805.5K,$812.7K,$808.7K,$829.6K,$823.5K,$831.2K,$831.5K,$842.7K,$848.7K,$839K,$829.1K,$770.8K,$770.8K,$776.7K,None,None,$781.7K,None,None,None,$998.2K,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$988.7K,$988.7K,$982.6K,$997K,$992.8K,$995.2K,$998.6K,$996.4K,$981.6K,$982.8K,$978K,$989K,$1M,None,$1M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"4453 Porter St,",Fremont,CA,94538,None,None,None,None,None,$332.4K,$332.4K,$316.2K,$306.3K,$299.8K,$302.2K,$296.6K,$302.6K,$300.5K,$301.1K,$304.3K,$297.3K,$290.8K,$297.9K,$285.7K,$286.9K,$281.6K,$279.1K,$278.2K,$278.8K,$277.9K,$277.9K,$271.7K,$274.6K,$278.5K,$304.7K,$302.8K,$311.6K,$314.9K,$326K,$350.9K,$355.2K,$354.9K,$374.9K,$413K,$432.2K,$448K,$437.8K,$442.5K,$455.7K,$455.7K,$474.6K,$472.5K,$488.6K,$496.3K,$516.2K,$531.2K,$518.7K,$515.6K,$499.3K,$526.9K,$526.8K,$527.8K,$536.3K,$536.4K,$538.1K,$544.2K,$552.6K,$560.6K,$559.8K,$560.2K,$560.2K,$587.3K,$586.4K,$596.5K,$587K,$583.4K,$591.1K,$601.9K,$611.9K,$633.2K,$639K,$647.2K,$661K,$661.2K,$658.9K,$659.8K,$663.1K,$665.4K,$665.4K,$663K,$676.8K,$681.4K,$681.5K,$689.9K,$703K,$708.5K,$708.5K,$714.6K,$736.9K,$757K,$754K,$777.3K,$766.7K,$777.9K,$810.2K,$806.8K,$883.1K,$888.3K,$875.3K,$875.3K,$876.5K,$862K,$840.2K,$824.4K,$844.7K,$835.7K,$824.5K,$791.3K,$761.6K,$750.7K,$745.9K,$708K,$775.4K,$775.1K,None,$781.3K,None,$811.3K,$811.3K,$810.9K,$810.7K,$810.4K,$810.1K,$809.8K,$809.5K,$809.4K,$809.6K,None,$812.1K,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"38221 Glenview Dr,",Fremont,CA,94536,None,None,None,None,None,$647.9K,$647.9K,$665.6K,$696.5K,$689.9K,$678.8K,$671.1K,$659K,$662.5K,$662.2K,$664.3K,$632.3K,$635.3K,$658.3K,$649K,$630.3K,$632.6K,$636.4K,$626.1K,$604.8K,$594.2K,$594.2K,$604.8K,$629.6K,$647.4K,$661.4K,$644.8K,$651.4K,$655.5K,$662.7K,$699.9K,$718.6K,$715.6K,$742.3K,$756.9K,$791.7K,$794.2K,$839.3K,$805.2K,$807.8K,$807.8K,$836.2K,$841.5K,$884.9K,$874.8K,$855.6K,$827.3K,$825.4K,$825.6K,$836.8K,$884.8K,$875.3K,$872.7K,$887.1K,$893.1K,$907.2K,$967.5K,$976.7K,$991.1K,$1M,$1M,$1M,$988.9K,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,None,None,$1.3M,None,None,$1.1M,$1.1M,$1.2M,None,$1.2M,None,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,$1.6M,None,$1.6M,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"132 Hackamore Ln,",Fremont,CA,94539,None,None,None,None,None,$323.9K,$323.9K,$320.9K,$327.3K,$325.7K,$320.4K,$322.3K,$327.5K,$316.5K,$311.8K,$317.4K,$303.3K,$296K,$289.1K,$279.6K,$276.2K,$267.2K,$262K,$264.3K,$270.4K,$270.1K,$270.1K,$262.2K,$273.1K,$276K,$308.3K,$291.5K,$300.6K,$304.7K,$309.2K,$318.4K,$298.4K,$294.1K,$291.5K,$317.8K,$323.7K,$331.2K,$344K,$343.7K,$342.2K,$342.2K,$350.1K,$354K,$366.1K,$367K,$381.9K,$390.6K,$386.6K,$392.3K,$381.4K,$388.1K,$387.3K,$401.2K,$403.5K,$401.3K,$394.3K,$383.4K,$391.1K,$401.7K,$383.4K,$389.9K,$389.9K,$459.7K,$472K,$485.3K,$468.8K,$467.7K,$467.8K,$477.5K,$491.8K,$493.3K,$514K,$504.4K,$509.6K,$509.4K,$499.1K,$488.8K,$496.7K,$492.8K,$492.8K,$504.2K,$519.3K,$508.9K,$501K,$530.5K,$491.5K,$501.2K,$501.4K,$513.2K,$525.8K,$559.7K,$554.1K,$556.7K,$611.1K,$625K,$640.1K,$633.2K,$622.4K,$628.1K,$642.1K,$642.1K,$623.7K,$651.3K,$626.6K,$615.8K,$636.6K,$634.8K,$606.1K,$594.5K,$594.9K,None,$552.4K,None,$623.4K,$617.7K,$615.5K,$567.1K,None,$560.9K,$560.9K,$559.8K,$558.6K,$557.5K,$556.3K,$555.2K,$554.2K,$553.3K,$552.6K,None,$552.3K,None,None,None,None,None,None,None,None,None,$565.8K,,,,,,,,,,,,,,,,
"5454 Reseda Cir,",Fremont,CA,94538,None,None,None,None,None,$552.8K,$552.8K,$550.6K,$552.6K,$550.8K,$545.9K,$551.2K,$543.5K,$538.9K,$530.4K,$524.6K,$505.8K,$501K,$509.1K,$512.1K,$513.9K,$513.3K,$493.8K,$501.1K,$501.4K,$498.1K,$498.1K,$492.2K,$497.7K,$497.2K,$525.6K,$522.4K,$527.7K,$526K,$544K,$560.2K,$549.2K,$568.6K,$588.8K,$611.7K,$634.8K,$655.9K,$684.4K,$672.5K,$661.6K,$661.6K,$668.5K,$675.7K,$688.9K,$688.6K,$699.8K,$709.2K,$697.3K,$696.6K,$689.4K,$671.4K,$699.3K,$705.9K,$727.1K,$731.5K,$743.4K,$752.3K,$760.3K,$771.8K,$776.8K,$781.8K,$781.8K,$779.2K,$791.9K,$810.1K,$806.4K,$810.6K,$850.2K,$846.4K,None,None,$855.5K,None,None,$920K,$901.1K,$932.9K,$935.1K,$926.5K,$926.5K,$941.7K,$953.9K,$961.9K,$956K,$966.2K,$979.8K,$989K,$976.5K,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,None,$1.1M,None,$1.2M,$1.2M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,None,$1.1M,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"39059 Guardino Dr APT 308,",Fremont,CA,94538,None,None,None,None,None,$176.3K,$176.3K,$170.8K,$176.6K,$168.5K,$168.2K,$168.4K,$161.9K,$158.3K,$157.6K,$156K,$148.2K,$147K,$152.5K,$150.8K,$150.8K,$150.1K,$148.2K,$149.6K,$148.9K,$143.2K,$143.2K,$142.1K,$144.9K,$145K,$148.6K,$148.6K,$149.8K,$148.2K,$148.6K,$158.3K,$162.7K,$168.8K,$209.4K,$250.2K,$246.9K,$260.6K,$262.7K,$262.1K,$267.5K,$267.5K,$268.7K,$274.7K,$284.6K,$281.4K,$289.5K,$282.5K,$280.1K,$280K,$282K,$294.8K,$291.9K,$294.4K,$293K,$294.8K,$298.9K,$300.7K,$308.9K,$313.9K,$315.9K,$315.9K,$315.9K,$332K,$344.7K,$357.9K,$354.7K,$366.9K,$377.2K,$368.6K,$373.9K,$385K,$386.2K,$389.3K,$391.9K,$391.7K,$383.1K,$386.3K,$385.2K,$380.1K,$380.1K,$391.5K,$392.6K,$391.3K,$387.8K,$394.6K,$395.3K,$395.6K,$393.2K,$399.7K,$411.3K,$422.7K,$428.9K,$431.1K,$439.9K,$447.4K,$448.9K,$454K,$456K,$474.5K,$471.5K,$471.5K,$462.5K,$454.3K,$445.4K,$437.9K,$439.4K,$449.4K,$446.9K,$448K,$445.6K,$443.4K,$440.8K,$443.2K,$441.2K,$439K,None,$444K,None,$441.1K,$441.1K,$440.3K,$439.5K,$438.8K,$438.2K,$437.7K,$437.3K,$437K,$436.9K,None,$437.6K,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"1298 Niles Canyon Rd,",Fremont,CA,94536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"38123 Holland Ave,",Fremont,CA,94536,None,None,None,None,None,$615.7K,$615.7K,$621.7K,$630K,$613.7K,$600.1K,$572.2K,$559.3K,$554.1K,$545K,$580K,$594.1K,$549.3K,$555K,$596.6K,$599.7K,$599.1K,$573.6K,$556.5K,$557.6K,$540.3K,$540.3K,$559.1K,$567.1K,$545.8K,$555.8K,$579.6K,$570.4K,$612.1K,$632.4K,$668.8K,$699.8K,$695.4K,$721.3K,$736.4K,$768.1K,$796.8K,$811.1K,$817.9K,$792.7K,$792.7K,$802.8K,$793.5K,$792.3K,$785.8K,$797K,$826.5K,$825.2K,$824.3K,$811.3K,$869.8K,$846.7K,$858.7K,$871.3K,$873.2K,$895.1K,$899.4K,$922.4K,$931K,$945.4K,$942.2K,$942.2K,$951.5K,$963.7K,$971.1K,$974.9K,$985.6K,$1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.1M,$1.1M,$1.1M,$1.1M,$1M,$1.1M,$1.1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,None,$1.3M,None,$1.4M,$1.4M,$1.4M,$1.4M,$1.4M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,None,$1.3M,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"2465 Tecado Ter,",Fremont,CA,94539,None,None,None,None,None,$3.5M,$3.5M,$3.4M,$3.3M,$3.3M,$3.2M,$3.1M,$3.2M,None,$3.2M,$3.4M,$3.4M,$3.1M,$3.1M,$3M,$2.9M,$3M,$2.8M,$2.8M,$2.9M,$2.8M,$2.9M,$2.9M,$2.9M,$3.5M,$3.5M,$3.3M,$3.3M,$3.3M,$3.3M,$3.5M,$3.6M,$3.6M,$3.7M,$3.6M,$3.6M,$3.7M,$3.9M,$4.1M,$4.1M,$4.3M,$4.8M,$4.9M,$5.1M,$5.2M,$5.1M,$4.7M,$4.8M,$4.9M,$4.7M,$4.7M,$5.1M,$5.1M,$4.8M,$4.8M,$4.8M,$5.6M,$5.6M,$5.6M,$5.1M,$5M,$5.1M,$5.2M,$5.3M,$5.2M,$5.1M,$5.2M,$5.4M,$5.5M,$5.5M,$5.7M,$5.7M,$5.7M,$5.8M,$7.1M,$11.2M,$11.3M,$11.5M,$11.5M,$11.5M,$11.4M,$11.3M,$11.7M,$11.6M,$11.4M,$11.4M,$11.4M,$11.4M,$11.3M,$11.3M,$11.2M,$11.2M,$11M,$11.1M,$11.3M,$11M,$10.7M,$10.8M,$10.8M,$10.8M,$10.8M,$10.8M,$10.8M,$10.8M,$10.8M,$7.1M,$7.1M,$7.1M,None,$7.1M,None,$11.2M,$10.3M,$10.4M,$10.3M,$10.3M,$10.2M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"34512 Bluestone Cmn,",Fremont,CA,94555,None,None,None,None,None,$270.3K,$270.3K,$258.5K,$262.3K,$260K,$252.2K,$255K,$253.4K,$253.6K,$249.3K,$249.6K,$232.6K,$221K,$219.7K,$239.5K,$229.2K,$228K,$226.9K,$219.7K,$219.1K,$222.8K,$222.8K,$216.7K,$219.8K,$221.5K,$221.3K,$226K,$230.9K,$238.6K,$243.7K,$258.1K,$275.5K,$283.1K,$292.1K,$297.9K,$324K,$346.1K,$346.4K,$349.1K,$357.5K,$357.5K,$366.4K,$373.1K,$400.2K,$400.1K,$400.2K,$398.2K,$397.5K,$406.6K,$400.2K,$395.6K,$395.7K,$405K,$408.9K,$412.5K,$412.5K,$419.4K,$426.5K,$427.4K,$427.7K,$438.3K,$438.3K,$450K,$458.6K,$469.7K,$470.8K,$477.7K,$501.6K,$530.8K,$541.1K,$544.5K,$549.5K,$542.9K,$552.5K,$549.8K,$536.1K,$547.1K,$541.9K,$550K,$550K,$557.7K,$575.5K,$572.4K,$574.8K,$582.2K,$593.8K,$563.2K,$559.8K,$578.7K,$605.9K,$635.5K,$645.3K,$646.3K,$661.9K,$673.6K,$676.9K,$671.6K,$639.9K,$637.8K,$653.5K,$653.5K,$655.1K,$688.5K,$673.4K,$686.7K,None,None,$737.6K,None,None,$677.4K,$669.7K,$668.9K,$675.2K,$693.4K,None,$705.8K,None,$709.1K,$709.1K,$708.4K,$707.4K,$706.1K,$704.6K,$702.7K,$700.6K,$698.5K,$696.6K,None,$694.8K,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"390 Riverside Ave,",Fremont,CA,94536,None,None,None,None,None,$496.9K,$496.9K,$507K,$494K,$487.1K,$482.9K,$481.2K,$496.5K,$485.2K,$487.7K,$484.5K,$487.6K,$475.2K,$487.1K,$465.8K,$469.1K,$461.3K,$459.7K,$469K,$472.4K,$463.8K,$463.8K,$454.9K,$434.6K,$435.1K,$445K,$504.9K,$498.9K,$490.8K,$506K,$536.1K,$552.8K,$553.1K,$579.3K,$598.7K,$617.8K,$652.1K,$600.9K,$602.8K,$614.7K,$614.7K,$614K,$622.2K,$649K,$649.3K,$665.4K,$661K,$659.6K,$679.6K,$663.9K,$619K,$623.5K,$639.9K,$646.6K,$665.2K,$665K,$679K,$695.6K,$703.1K,$713.1K,$727.8K,$727.8K,$700.5K,$714.3K,$740.1K,$772.6K,$760.2K,$781.4K,$768.1K,$791.6K,$837.3K,$849.2K,$835.6K,$816.9K,$811.1K,$804.9K,$816.8K,$825.7K,$825.3K,$825.3K,$835.6K,$839.3K,$851.9K,$856.8K,$857.2K,$861.8K,$880.7K,$844.9K,$858.6K,$851.8K,$891.6K,$861.1K,$876.6K,$895.2K,$913.5K,$929.9K,$941.7K,$967.5K,$967.7K,$967.3K,$967.3K,$952.7K,$929.6K,$891.2K,$891.9K,$911.9K,$928.5K,$917.4K,$925.6K,$947K,$943K,$923.8K,$937.2K,$929.6K,$935K,None,$944.9K,None,$1M,$1M,$1M,$998.8K,$996.6K,$994.5K,$992.3K,$990.4K,$988.6K,$987.3K,None,$986.5K,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
"37315 Gosling Ter,",Fremont,CA,94536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,$876.4K,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,
